number,position,positionText,points,grid,laps,status,driverId,constructorId,Time.millis,Time.time,FastestLap.rank,FastestLap.lap,FastestLap.Time.time,FastestLap.AverageSpeed.units,FastestLap.AverageSpeed.speed,season,round
17,8,8,4,15,44,Finished,vergne,toro_rosso,5407395,+58.865,8,31,1:53.995,kph,221.188,2012,12
16,9,9,2,16,44,Finished,ricciardo,toro_rosso,5411512,+62.982,12,42,1:54.605,kph,220.011,2012,12
11,10,10,1,9,44,Finished,resta,force_india,5412313,+63.783,11,28,1:54.562,kph,220.093,2012,12
8,11,11,0,23,44,Finished,rosberg,mercedes,5413641,+65.111,2,39,1:53.073,kph,222.992,2012,12
19,12,12,0,17,44,Finished,bruno_senna,williams,5420059,+71.529,1,43,1:52.822,kph,223.488,2012,12
14,13,13,0,2,44,Finished,kobayashi,sauber,5464649,+116.119,13,26,1:55.598,kph,218.121,2012,12
21,14,14,0,19,43,+1 Lap,petrov,caterham,,,15,28,1:56.741,kph,215.985,2012,12
24,15,15,0,20,43,+1 Lap,glock,marussia,,,16,30,1:56.956,kph,215.588,2012,12
25,16,16,0,22,43,+1 Lap,pic,marussia,,,18,27,1:57.939,kph,213.791,2012,12
20,17,17,0,18,43,+1 Lap,kovalainen,caterham,,,14,33,1:56.475,kph,216.479,2012,12
22,18,18,0,21,43,+1 Lap,rosa,hrt,,,17,30,1:57.315,kph,214.929,2012,12
23,19,R,0,24,29,Spun off,karthikeyan,hrt,,,19,16,1:59.113,kph,211.684,2012,12
18,20,R,0,6,4,Collision,maldonado,williams,,,20,4,2:56.181,kph,143.116,2012,12
15,21,R,0,4,0,Collision,perez,sauber,,,,,,,,2012,12
5,22,R,0,5,0,Collision,alonso,ferrari,,,,,,,,2012,12
4,23,R,0,7,0,Collision,hamilton,mclaren,,,,,,,,2012,12
10,24,R,0,8,0,Collision,grosjean,lotus_f1,,,,,,,,2012,12
3,1,1,9,6,60,Finished,alboreto,tyrrell,6653669,1:50:53.669,,,,,,1983,7
1,2,2,6,12,60,Finished,keke_rosberg,williams,6661371,+7.702,,,,,,1983,7
7,3,3,4,21,60,Finished,watson,mclaren,6662952,+9.283,,,,,,1983,7
5,4,4,3,2,60,Finished,piquet,brabham,6725854,+1:12.185,,,,,,1983,7
2,5,5,2,20,60,Finished,laffite,williams,6746272,+1:32.603,,,,,,1983,7
12,6,6,1,14,59,+1 Lap,mansell,team_lotus,,,,,,,,1983,7
30,7,7,0,10,59,+1 Lap,boutsen,arrows,,,,,,,,1983,7
15,8,8,0,13,59,+1 Lap,prost,renault,,,,,,,,1983,7
36,9,9,0,17,59,+1 Lap,giacomelli,toleman,,,,,,,,1983,7
26,10,10,0,23,58,+2 Laps,boesel,ligier,,,,,,,,1983,7
29,11,11,0,5,58,+2 Laps,surer,arrows,,,,,,,,1983,7
23,12,12,0,25,56,+4 Laps,baldi,alfa,,,,,,,,1983,7
8,13,13,0,18,49,Suspension,lauda,mclaren,,,,,,,,1983,7
33,14,N,0,11,38,Not classified,guerrero,theodore,,,,,,,,1983,7
34,15,R,0,26,34,Gearbox,cecotto,theodore,,,,,,,,1983,7
22,16,R,0,8,33,Turbo,cesaris,alfa,,,,,,,,1983,7
28,17,R,0,1,31,Electrical,arnoux,ferrari,,,,,,,,1983,7
4,18,R,0,16,30,Electrical,sullivan,tyrrell,,,,,,,,1983,7
25,19,R,0,19,29,Wheel,jarier,ligier,,,,,,,,1983,7
9,20,R,0,22,26,Collision,manfred_winkelhock,ats,,,,,,,,1983,7
35,21,R,0,9,25,Engine,warwick,toleman,,,,,,,,1983,7
6,22,R,0,15,24,Brakes,patrese,brabham,,,,,,,,1983,7
11,23,R,0,4,5,Gearbox,angelis,team_lotus,,,,,,,,1983,7
16,24,R,0,7,4,Distributor,cheever,renault,,,,,,,,1983,7
32,25,R,0,24,4,Overheating,ghinzani,osella,,,,,,,,1983,7
27,26,R,0,3,0,Engine,tambay,ferrari,,,,,,,,1983,7
31,27,W,0,0,0,Withdrew,corrado_fabi,osella,,,,,,,,1983,7
24,1,1,9,3,75,Finished,hunt,hesketh,6417400,1:46:57.40,,,,,,1975,8
12,2,2,6,1,75,Finished,lauda,ferrari,6418460,+1.06,,,,,,1975,8
11,3,3,4,2,75,Finished,regazzoni,ferrari,6472460,+55.06,,,,,,1975,8
7,4,4,3,5,74,+1 Lap,reutemann,brabham,,,,,,,,1975,8
8,5,5,2,9,74,+1 Lap,pace,brabham,,,,,,,,1975,8
16,6,6,1,12,74,+1 Lap,pryce,shadow-ford,,,,,,,,1975,8
23,7,7,0,7,74,+1 Lap,brise,hill,,,,,,,,1975,8
28,8,8,0,18,74,+1 Lap,donohue,penske,,,,,,,,1975,8
4,9,9,0,13,73,+2 Laps,depailler,tyrrell,,,,,,,,1975,8
31,10,10,0,22,71,+4 Laps,lennep,ensign,,,,,,,,1975,8
30,11,11,0,24,71,+4 Laps,wilson_fittipaldi,fittipaldi,,,,,,,,1975,8
20,12,12,0,19,70,+5 Laps,ian_scheckter,williams,,,,,,,,1975,8
22,13,13,0,17,70,+5 Laps,jones,hill,,,,,,,,1975,8
10,14,14,0,23,70,+5 Laps,lombardi,march,,,,,,,,1975,8
5,15,15,0,16,69,Out of fuel,peterson,team_lotus,,,,,,,,1975,8
3,16,16,0,4,67,Engine,scheckter,tyrrell,,,,,,,,1975,8
21,17,R,0,15,64,Engine,laffite,williams,,,,,,,,1975,8
2,18,R,0,8,61,Accident,mass,mclaren,,,,,,,,1975,8
17,19,R,0,10,44,Tyre,jarier,shadow-ford,,,,,,,,1975,8
18,20,R,0,14,43,Vibrations,watson,surtees,,,,,,,,1975,8
1,21,R,0,6,40,Engine,emerson_fittipaldi,mclaren,,,,,,,,1975,8
14,22,R,0,20,23,Differential,evans,brm,,,,,,,,1975,8
6,23,R,0,21,6,Engine,ickx,team_lotus,,,,,,,,1975,8
9,24,R,0,11,0,Suspension,brambilla,march,,,,,,,,1975,8
35,25,W,0,0,0,Withdrew,fushida,maki,,,,,,,,1975,8
1,1,1,10,1,67,Finished,michael_schumacher,ferrari,5272078,1:27:52.078,,,,,,2002,12
6,2,2,6,4,67,Finished,montoya,williams,5282581,+10.503,,,,,,2002,12
5,3,3,4,2,67,Finished,ralf_schumacher,williams,5286544,+14.466,,,,,,2002,12
2,4,4,3,3,67,Finished,barrichello,ferrari,5295273,+23.195,,,,,,2002,12
3,5,5,2,9,66,+1 Lap,coulthard,mclaren,,,,,,,,2002,12
7,6,6,1,10,66,+1 Lap,heidfeld,sauber,,,,,,,,2002,12
8,7,7,0,14,66,+1 Lap,massa,sauber,,,,,,,,2002,12
10,8,8,0,12,66,+1 Lap,sato,jordan,,,,,,,,2002,12
24,9,9,0,19,66,+1 Lap,salo,toyota,,,,,,,,2002,12
9,10,R,0,6,59,Engine,fisichella,jordan,,,,,,,,2002,12
4,11,R,0,5,59,Spun off,raikkonen,mclaren,,,,,,,,2002,12
16,12,R,0,16,57,Brakes,irvine,jaguar,,,,,,,,2002,12
21,13,R,0,18,48,Engine,bernoldi,arrows,,,,,,,,2002,12
12,14,R,0,7,39,Engine,panis,bar,,,,,,,,2002,12
14,15,R,0,8,36,Spun off,trulli,renault,,,,,,,,2002,12
11,16,R,0,11,27,Gearbox,villeneuve,bar,,,,,,,,2002,12
15,17,R,0,13,24,Engine,button,renault,,,,,,,,2002,12
25,18,R,0,17,23,Engine,mcnish,toyota,,,,,,,,2002,12
23,19,R,0,21,23,Hydraulics,webber,minardi,,,,,,,,2002,12
20,20,R,0,15,18,Hydraulics,frentzen,arrows,,,,,,,,2002,12
17,21,R,0,20,0,Transmission,rosa,jaguar,,,,,,,,2002,12
6,1,1,9,3,61,Finished,patrese,williams,5455478,1:30:55.478,,,,,,1990,3
28,2,2,6,2,61,Finished,berger,mclaren,5460595,+5.117,,,,,,1990,3
19,3,3,4,9,61,Finished,nannini,benetton,5461718,+6.240,,,,,,1990,3
1,4,4,3,6,61,Finished,prost,ferrari,5462321,+6.843,,,,,,1990,3
20,5,5,2,8,61,Finished,piquet,benetton,5508590,+53.112,,,,,,1990,3
4,6,6,1,7,60,+1 Lap,alesi,tyrrell,,,,,,,,1990,3
11,7,7,0,10,60,+1 Lap,warwick,team_lotus,,,,,,,,1990,3
12,8,8,0,11,60,+1 Lap,donnelly,team_lotus,,,,,,,,1990,3
26,9,9,0,16,60,+1 Lap,alliot,ligier,,,,,,,,1990,3
25,10,10,0,20,59,+2 Laps,larini,ligier,,,,,,,,1990,3
24,11,11,0,26,59,+2 Laps,barilla,minardi,,,,,,,,1990,3
36,12,12,0,25,59,+2 Laps,lehto,onyx,,,,,,,,1990,3
29,13,13,0,13,56,Clutch,bernard,larrousse,,,,,,,,1990,3
14,14,R,0,22,52,Wheel,grouillard,osella,,,,,,,,1990,3
2,15,R,0,5,38,Engine,mansell,ferrari,,,,,,,,1990,3
35,16,R,0,23,35,Engine,foitek,onyx,,,,,,,,1990,3
8,17,R,0,14,31,Brakes,modena,brabham,,,,,,,,1990,3
22,18,R,0,17,29,Wheel,cesaris,dallara,,,,,,,,1990,3
15,19,R,0,12,24,Electrical,gugelmin,leyton,,,,,,,,1990,3
5,20,R,0,4,17,Engine,boutsen,williams,,,,,,,,1990,3
30,21,R,0,15,17,Clutch,suzuki,larrousse,,,,,,,,1990,3
27,22,R,0,1,3,Wheel,senna,mclaren,,,,,,,,1990,3
21,23,R,0,21,2,Spun off,pirro,dallara,,,,,,,,1990,3
16,24,R,0,18,0,Collision,capelli,leyton,,,,,,,,1990,3
3,25,R,0,19,0,Collision,satoru_nakajima,tyrrell,,,,,,,,1990,3
33,26,R,0,24,0,Throttle,moreno,eurobrun,,,,,,,,1990,3
23,27,W,0,0,0,Accident,martini,minardi,,,,,,,,1990,3
10,28,F,0,0,0,Did not qualify,caffi,arrows,,,,,,,,1990,3
9,29,F,0,0,0,Did not qualify,alboreto,arrows,,,,,,,,1990,3
7,30,F,0,0,0,Did not qualify,brabham,brabham,,,,,,,,1990,3
3,1,1,10,1,69,Finished,michael_schumacher,ferrari,6072313,1:41:12.313,,,,,,2000,8
4,2,2,6,3,69,Finished,barrichello,ferrari,6072487,+0.174,,,,,,2000,8
11,3,3,4,10,69,Finished,fisichella,benetton,6087678,+15.365,,,,,,2000,8
1,4,4,3,4,69,Finished,hakkinen,mclaren,6090874,+18.561,,,,,,2000,8
19,5,5,2,13,69,Finished,verstappen,arrows,6124521,+52.208,,,,,,2000,8
6,6,6,1,7,69,Finished,trulli,jordan,6134000,+1:01.687,,,,,,2000,8
2,7,7,0,2,69,Finished,coulthard,mclaren,6134529,+1:02.216,,,,,,2000,8
23,8,8,0,8,69,Finished,zonta,bar,6142768,+1:10.455,,,,,,2000,8
12,9,9,0,14,69,Finished,wurz,benetton,6152212,+1:19.899,,,,,,2000,8
16,10,10,0,19,69,Finished,diniz,sauber,6186857,+1:54.544,,,,,,2000,8
10,11,11,0,18,68,+1 Lap,button,williams,,,,,,,,2000,8
21,12,12,0,22,68,+1 Lap,mazzacane,minardi,,,,,,,,2000,8
7,13,13,0,16,66,+3 Laps,irvine,jaguar,,,,,,,,2000,8
9,14,14,0,12,64,Collision,ralf_schumacher,williams,,,,,,,,2000,8
22,15,15,0,6,64,Collision,villeneuve,bar,,,,,,,,2000,8
20,16,16,0,20,64,Spun off,gene,minardi,,,,,,,,2000,8
18,17,R,0,9,48,Collision,rosa,arrows,,,,,,,,2000,8
17,18,R,0,15,42,Electrical,salo,sauber,,,,,,,,2000,8
14,19,R,0,17,38,Electrical,alesi,prost,,,,,,,,2000,8
15,20,R,0,21,34,Engine,heidfeld,prost,,,,,,,,2000,8
5,21,R,0,5,32,Brakes,frentzen,jordan,,,,,,,,2000,8
8,22,R,0,11,14,Gearbox,herbert,jaguar,,,,,,,,2000,8
50,1,1,9,2,80,Finished,fangio,maserati,10185900,2:49:45.9,,,,,,1953,9
6,2,2,6,3,80,Finished,farina,ferrari,10187300,+1.4,,,,,,1953,9
2,3,3,4,5,79,+1 Lap,villoresi,ferrari,,,,,,,,1953,9
8,4,4,3,6,79,+1 Lap,hawthorn,ferrari,,,,,,,,1953,9
36,5,5,2,8,79,+1 Lap,trintignant,gordini,,,,,,,,1953,9
40,6,6,0,16,77,+3 Laps,mieres,gordini,,,,,,,,1953,9
56,7,7,0,12,76,+4 Laps,musso,maserati,,,,,,,,1953,9
56,7,7,0,12,76,+4 Laps,mantovani,maserati,,,,,,,,1953,9
10,8,8,0,11,75,+5 Laps,maglioli,ferrari,,,,,,,,1953,9
38,9,9,0,15,75,+5 Laps,schell,gordini,,,,,,,,1953,9
32,10,10,0,25,72,+8 Laps,chiron,osca,,,,,,,,1953,9
44,11,11,0,23,72,+8 Laps,bira,maserati,,,,,,,,1953,9
46,12,12,0,24,70,+10 Laps,alan_brown,cooper,,,,,,,,1953,9
28,13,13,0,10,70,+10 Laps,moss,cooper,,,,,,,,1953,9
48,14,14,0,29,67,+13 Laps,hans_stuck,afm,,,,,,,,1953,9
16,15,15,0,28,67,+13 Laps,cabantous,hwm,,,,,,,,1953,9
64,16,16,0,17,65,+15 Laps,rosier,ferrari,,,,,,,,1953,9
4,17,R,0,1,79,Accident,ascari,ferrari,,,,,,,,1953,9
52,18,R,0,7,77,Out of fuel,bonetto,maserati,,,,,,,,1953,9
54,19,R,0,4,75,Accident,marimon,maserati,,,,,,,,1953,9
58,20,R,0,9,70,Engine,graffenried,maserati,,,,,,,,1953,9
20,21,N,0,22,61,Not classified,fairman,connaught,,,,,,,,1953,9
30,22,N,0,19,57,Not classified,wharton,cooper,,,,,,,,1953,9
24,23,N,0,18,56,Not classified,mcalpine,connaught,,,,,,,,1953,9
12,24,R,0,20,40,Engine,carini,ferrari,,,,,,,,1953,9
22,25,R,0,14,33,Throttle,salvadori,connaught,,,,,,,,1953,9
2,26,R,0,21,18,Engine,landi,maserati,,,,,,,,1953,9
34,27,R,0,13,17,Engine,bayol,osca,,,,,,,,1953,9
18,28,R,0,26,14,Engine,fitch,hwm,,,,,,,,1953,9
26,29,R,0,30,7,Fuel system,claes,connaught,,,,,,,,1953,9
28,1,1,8,2,70,Finished,brooks,vanwall,7427800,2:03:47.8,,,,,,1958,10
14,2,2,6,3,70,Finished,hawthorn,ferrari,7452000,+24.2,,,,,,1958,10
18,3,3,5,7,70,Finished,phil_hill,ferrari,7456100,+28.3,,,,,,1958,10
32,4,4,0,11,69,+1 Lap,shelby,maserati,,,,,,,,1958,10
32,4,4,0,11,69,+1 Lap,gregory,maserati,,,,,,,,1958,10
6,5,5,2,14,62,+8 Laps,salvadori,cooper,,,,,,,,1958,10
38,6,6,0,12,62,+8 Laps,hill,team_lotus,,,,,,,,1958,10
36,7,7,0,16,61,+9 Laps,allison,team_lotus,,,,,,,,1958,10
42,8,R,0,21,57,Engine,filippis,maserati,,,,,,,,1958,10
22,9,R,0,20,51,Engine,cabianca,maserati,,,,,,,,1958,10
8,10,R,0,8,42,Clutch,behra,brm,,,,,,,,1958,10
24,11,R,0,18,32,Engine,herrmann,maserati,,,,,,,,1958,10
30,12,R,0,4,30,Overheating,lewis-evans,vanwall,,,,,,,,1958,10
2,13,R,0,13,24,Gearbox,trintignant,cooper,,,,,,,,1958,10
26,14,R,0,1,17,Gearbox,moss,vanwall,,,,,,,,1958,10
12,15,R,0,10,14,Transmission,bonnier,brm,,,,,,,,1958,10
20,16,R,0,5,4,Suspension,gendebien,ferrari,,,,,,,,1958,10
40,17,R,0,19,2,Accident,gerini,maserati,,,,,,,,1958,10
34,18,R,0,17,1,Handling,shelby,maserati,,,,,,,,1958,10
16,19,R,0,6,0,Accident,trips,ferrari,,,,,,,,1958,10
10,20,R,0,9,0,Accident,schell,brm,,,,,,,,1958,10
4,21,R,0,15,0,Suspension,jack_brabham,cooper,,,,,,,,1958,10
1,1,1,9,3,70,Finished,prost,mclaren,5823906,1:37:03.906,,,,,,1987,12
28,2,2,6,1,70,Finished,berger,ferrari,5844399,+20.493,,,,,,1987,12
6,3,3,4,4,70,Finished,piquet,williams,5887201,+1:03.295,,,,,,1987,12
19,4,4,3,10,69,Out of fuel,fabi,benetton,,,,,,,,1987,12
2,5,5,2,8,69,+1 Lap,johansson,mclaren,,,,,,,,1987,12
18,6,6,1,11,68,+2 Laps,cheever,arrows,,,,,,,,1987,12
12,7,7,0,5,68,+2 Laps,senna,team_lotus,,,,,,,,1987,12
11,8,8,0,15,68,+2 Laps,satoru_nakajima,team_lotus,,,,,,,,1987,12
16,9,9,0,22,67,+3 Laps,capelli,march,,,,,,,,1987,12
3,10,10,0,24,67,+3 Laps,palmer,tyrrell,,,,,,,,1987,12
24,11,11,0,14,66,Out of fuel,nannini,minardi,,,,,,,,1987,12
4,12,12,0,21,66,+4 Laps,streiff,tyrrell,,,,,,,,1987,12
17,13,13,0,12,66,+4 Laps,warwick,arrows,,,,,,,,1987,12
20,14,14,0,9,64,+6 Laps,boutsen,benetton,,,,,,,,1987,12
8,15,R,0,13,54,Injection,cesaris,brabham,,,,,,,,1987,12
27,16,R,0,6,38,Gearbox,alboreto,ferrari,,,,,,,,1987,12
9,17,R,0,17,35,Gearbox,brundle,zakspeed,,,,,,,,1987,12
22,18,R,0,26,32,Suspension,forini,osella,,,,,,,,1987,12
30,19,R,0,19,31,Engine,alliot,larrousse,,,,,,,,1987,12
25,20,R,0,18,29,Radiator,arnoux,ligier,,,,,,,,1987,12
21,21,R,0,25,27,Turbo,caffi,osella,,,,,,,,1987,12
26,22,R,0,23,24,Ignition,ghinzani,ligier,,,,,,,,1987,12
23,23,R,0,20,24,Accident,campos,minardi,,,,,,,,1987,12
5,24,R,0,2,13,Electrical,mansell,williams,,,,,,,,1987,12
7,25,R,0,7,13,Engine,patrese,brabham,,,,,,,,1987,12
10,26,R,0,16,0,Accident,danner,zakspeed,,,,,,,,1987,12
5,1,1,10,3,44,Finished,michael_schumacher,ferrari,5626717,1:33:46.717,,,,,,1997,12
12,2,2,6,4,44,Finished,fisichella,jordan,5653470,+26.753,,,,,,1997,12
4,3,3,4,7,44,Finished,frentzen,williams,5658864,+32.147,,,,,,1997,12
16,4,4,3,11,44,Finished,herbert,sauber,5665742,+39.025,,,,,,1997,12
3,5,5,2,1,44,Finished,villeneuve,williams,5668820,+42.103,,,,,,1997,12
8,6,6,1,15,44,Finished,berger,benetton,5690458,+1:03.741,,,,,,1997,12
2,7,7,0,8,44,Finished,diniz,arrows,5712648,+1:25.931,,,,,,1997,12
7,8,8,0,2,44,Finished,alesi,benetton,5728725,+1:42.008,,,,,,1997,12
17,9,9,0,13,44,Finished,morbidelli,sauber,5729299,+1:42.582,,,,,,1997,12
6,10,10,0,17,43,+1 Lap,irvine,ferrari,,,,,,,,1997,12
19,11,11,0,19,43,+1 Lap,salo,tyrrell,,,,,,,,1997,12
23,12,12,0,18,43,+1 Lap,magnussen,stewart,,,,,,,,1997,12
1,13,13,0,9,42,+2 Laps,damon_hill,arrows,,,,,,,,1997,12
20,14,14,0,20,42,+2 Laps,katayama,minardi,,,,,,,,1997,12
14,15,15,0,14,42,+2 Laps,trulli,prost,,,,,,,,1997,12
9,16,D,0,5,44,Disqualified,hakkinen,mclaren,,,,,,,,1997,12
18,17,R,0,21,25,Spun off,verstappen,tyrrell,,,,,,,,1997,12
11,18,R,0,6,21,Spun off,ralf_schumacher,jordan,,,,,,,,1997,12
10,19,R,0,10,19,Spun off,coulthard,mclaren,,,,,,,,1997,12
21,20,R,0,22,18,Spun off,marques,minardi,,,,,,,,1997,12
22,21,R,0,12,8,Steering,barrichello,stewart,,,,,,,,1997,12
15,22,R,0,16,5,Electrical,nakano,prost,,,,,,,,1997,12
2,1,1,10,1,71,Finished,massa,ferrari,5651435,1:34:11.435,1,36,1:13.736,kph,210.377,2008,18
5,2,2,8,6,71,Finished,alonso,renault,5664733,+13.298,8,39,1:14.229,kph,208.980,2008,18
1,3,3,6,3,71,Finished,raikkonen,ferrari,5667670,+16.235,3,59,1:14.117,kph,209.296,2008,18
15,4,4,5,7,71,Finished,vettel,toro_rosso,5689446,+38.011,7,25,1:14.214,kph,209.022,2008,18
22,5,5,4,4,71,Finished,hamilton,mclaren,5690342,+38.907,4,31,1:14.159,kph,209.177,2008,18
12,6,6,3,10,71,Finished,glock,toyota,5695803,+44.368,2,32,1:14.057,kph,209.465,2008,18
23,7,7,2,5,71,Finished,kovalainen,mclaren,5706509,+55.074,6,36,1:14.207,kph,209.042,2008,18
11,8,8,1,2,71,Finished,trulli,toyota,5719868,+1:08.433,5,40,1:14.167,kph,209.155,2008,18
10,9,9,0,12,71,Finished,webber,red_bull,5731101,+1:19.666,14,40,1:15.033,kph,206.741,2008,18
3,10,10,0,8,70,+1 Lap,heidfeld,bmw_sauber,,,10,41,1:14.652,kph,207.796,2008,18
4,11,11,0,13,70,+1 Lap,kubica,bmw_sauber,,,9,61,1:14.375,kph,208.570,2008,18
7,12,12,0,18,70,+1 Lap,rosberg,williams,,,12,35,1:14.934,kph,207.014,2008,18
16,13,13,0,17,70,+1 Lap,button,honda,,,11,59,1:14.759,kph,207.498,2008,18
14,14,14,0,9,70,+1 Lap,bourdais,toro_rosso,,,13,57,1:14.951,kph,206.967,2008,18
17,15,15,0,15,70,+1 Lap,barrichello,honda,,,16,35,1:15.414,kph,205.696,2008,18
20,16,16,0,20,69,+2 Laps,sutil,force_india,,,17,60,1:15.773,kph,204.721,2008,18
8,17,17,0,16,69,+2 Laps,nakajima,williams,,,18,50,1:15.865,kph,204.473,2008,18
21,18,18,0,19,69,+2 Laps,fisichella,force_india,,,15,36,1:15.212,kph,206.249,2008,18
6,19,R,0,11,0,Accident,piquet_jr,renault,,,,,,,,2008,18
9,20,R,0,14,0,Collision,coulthard,red_bull,,,,,,,,2008,18
7,1,1,25,2,56,Finished,raikkonen,ferrari,5658643,1:34:18.643,5,45,1:38.482,kph,201.527,2018,18
33,2,2,18,18,56,Finished,max_verstappen,red_bull,5659924,+1.281,2,45,1:38.246,kph,202.011,2018,18
44,3,3,15,1,56,Finished,hamilton,mercedes,5660985,+2.342,1,40,1:37.392,kph,203.782,2018,18
5,4,4,12,5,56,Finished,vettel,ferrari,5676865,+18.222,3,41,1:38.280,kph,201.941,2018,18
77,5,5,10,3,56,Finished,bottas,mercedes,5683387,+24.744,4,46,1:38.470,kph,201.551,2018,18
27,6,6,8,7,56,Finished,hulkenberg,renault,5745853,+1:27.210,8,51,1:39.548,kph,199.369,2018,18
55,7,7,6,11,56,Finished,sainz,renault,5753637,+1:34.994,11,45,1:39.858,kph,198.750,2018,18
11,8,8,4,10,56,Finished,perez,force_india,5759723,+1:41.080,13,45,1:39.992,kph,198.483,2018,18
28,9,9,2,20,55,+1 Lap,brendon_hartley,toro_rosso,,,6,32,1:38.963,kph,200.547,2018,18
9,10,10,1,16,55,+1 Lap,ericsson,sauber,,,9,36,1:39.569,kph,199.327,2018,18
2,11,11,0,17,55,+1 Lap,vandoorne,mclaren,,,12,52,1:39.915,kph,198.636,2018,18
10,12,12,0,19,55,+1 Lap,gasly,toro_rosso,,,14,33,1:40.098,kph,198.273,2018,18
35,13,13,0,14,55,+1 Lap,sirotkin,williams,,,7,42,1:39.240,kph,199.987,2018,18
18,14,14,0,15,54,+2 Laps,stroll,williams,,,10,38,1:39.646,kph,199.173,2018,18
16,15,R,0,9,31,Collision damage,leclerc,sauber,,,16,12,1:40.522,kph,197.437,2018,18
3,16,R,0,4,8,Battery,ricciardo,red_bull,,,15,49,1:40.433,kph,197.612,2018,18
8,17,R,0,8,2,Collision damage,grosjean,haas,,,18,12,1:41.982,kph,194.610,2018,18
14,18,R,0,13,1,Collision,alonso,mclaren,,,17,5,1:40.933,kph,196.633,2018,18
31,19,D,0,6,56,Disqualified,ocon,force_india,,,,,,,,2018,18
20,20,D,0,12,56,Disqualified,kevin_magnussen,haas,,,,,,,,2018,18
5,1,1,10,1,78,Finished,michael_schumacher,benetton,6595300,1:49:55.3,,,,,,1994,4
8,2,2,6,8,78,Finished,brundle,mclaren,6632578,+37.278,,,,,,1994,4
28,3,3,4,3,78,Finished,berger,ferrari,6672124,+1:16.824,,,,,,1994,4
15,4,4,3,14,77,+1 Lap,cesaris,jordan,,,,,,,,1994,4
27,5,5,2,5,77,+1 Lap,alesi,ferrari,,,,,,,,1994,4
24,6,6,1,12,77,+1 Lap,alboreto,minardi,,,,,,,,1994,4
6,7,7,0,17,77,+1 Lap,lehto,benetton,,,,,,,,1994,4
19,8,8,0,18,76,+2 Laps,beretta,larrousse,,,,,,,,1994,4
26,9,9,0,20,76,+2 Laps,panis,ligier,,,,,,,,1994,4
20,10,10,0,13,75,+3 Laps,comas,larrousse,,,,,,,,1994,4
11,11,11,0,19,73,+5 Laps,lamy,team_lotus,,,,,,,,1994,4
12,12,R,0,16,68,Gearbox,herbert,team_lotus,,,,,,,,1994,4
33,13,R,0,24,53,Physical,belmondo,pacific,,,,,,,,1994,4
34,14,R,0,23,49,Gearbox,gachot,pacific,,,,,,,,1994,4
9,15,R,0,6,47,Gearbox,fittipaldi,footwork,,,,,,,,1994,4
31,16,R,0,22,45,Engine,brabham,simtek,,,,,,,,1994,4
4,17,R,0,10,40,Engine,blundell,tyrrell,,,,,,,,1994,4
3,18,R,0,11,38,Gearbox,katayama,tyrrell,,,,,,,,1994,4
25,19,R,0,21,34,Spun off,bernard,ligier,,,,,,,,1994,4
14,20,R,0,15,27,Electrical,barrichello,jordan,,,,,,,,1994,4
7,21,R,0,2,0,Collision,hakkinen,mclaren,,,,,,,,1994,4
0,22,R,0,4,0,Collision,damon_hill,williams,,,,,,,,1994,4
10,23,R,0,7,0,Collision,morbidelli,footwork,,,,,,,,1994,4
23,24,R,0,9,0,Collision,martini,minardi,,,,,,,,1994,4
30,25,W,0,0,0,Withdrew,frentzen,sauber,,,,,,,,1994,4
29,26,W,0,0,0,Injury,wendlinger,sauber,,,,,,,,1994,4
20,1,1,9,7,81,Finished,piquet,benetton,6584570,1:49:44.570,,,,,,1990,16
2,2,2,6,3,81,Finished,mansell,ferrari,6587699,+3.129,,,,,,1990,16
1,3,3,4,4,81,Finished,prost,ferrari,6621829,+37.259,,,,,,1990,16
28,4,4,3,2,81,Finished,berger,mclaren,6631432,+46.862,,,,,,1990,16
5,5,5,2,9,81,Finished,boutsen,williams,6695730,+1:51.160,,,,,,1990,16
6,6,6,1,6,80,+1 Lap,patrese,williams,,,,,,,,1990,16
19,7,7,0,8,80,+1 Lap,moreno,benetton,,,,,,,,1990,16
4,8,8,0,5,80,+1 Lap,alesi,tyrrell,,,,,,,,1990,16
23,9,9,0,10,79,+2 Laps,martini,minardi,,,,,,,,1990,16
25,10,10,0,12,79,+2 Laps,larini,ligier,,,,,,,,1990,16
26,11,11,0,19,78,+3 Laps,alliot,ligier,,,,,,,,1990,16
8,12,12,0,17,77,+4 Laps,modena,brabham,,,,,,,,1990,16
14,13,13,0,22,74,+7 Laps,grouillard,osella,,,,,,,,1990,16
21,14,R,0,21,68,Engine,pirro,dallara,,,,,,,,1990,16
27,15,R,0,1,61,Spun off,senna,mclaren,,,,,,,,1990,16
17,16,R,0,26,58,Engine,tarquini,ags,,,,,,,,1990,16
12,17,R,0,18,57,Clutch,herbert,team_lotus,,,,,,,,1990,16
3,18,R,0,13,53,Spun off,satoru_nakajima,tyrrell,,,,,,,,1990,16
16,19,R,0,14,46,Throttle,capelli,leyton,,,,,,,,1990,16
11,20,R,0,11,43,Gearbox,warwick,team_lotus,,,,,,,,1990,16
15,21,R,0,16,27,Brakes,gugelmin,leyton,,,,,,,,1990,16
22,22,R,0,15,23,Electrical,cesaris,dallara,,,,,,,,1990,16
29,23,R,0,23,21,Gearbox,bernard,larrousse,,,,,,,,1990,16
24,24,R,0,20,20,Gearbox,morbidelli,minardi,,,,,,,,1990,16
